date,location,avg_temp,max_temp
2021/2/24,Sapporo,-4.2,-1.6
2021/2/25,Sapporo,-4,-0.9
2021/2/26,Sapporo,-4.2,0.2
2021/2/27,Sapporo,-4,-0.8
2021/2/28,Sapporo,-0.9,4.7
2021/3/1,Sapporo,0.6,4.1
2021/3/2,Sapporo,-2,-0.9
2021/3/3,Sapporo,-4.3,-2.2
2021/3/4,Sapporo,0,3.8
2021/3/5,Sapporo,5.7,9.8
2021/3/6,Sapporo,-3.6,5
2021/3/7,Sapporo,-2.6,1
2021/3/8,Sapporo,-0.5,2.5
2021/3/9,Sapporo,1.2,7.8
2021/3/10,Sapporo,2.1,3.9
2021/3/11,Sapporo,2.9,7.4
2021/3/12,Sapporo,3.3,6.6
2021/3/13,Sapporo,3.5,8.9
2021/3/14,Sapporo,5.8,9.4
2021/3/15,Sapporo,5.2,9.8
2021/3/16,Sapporo,6,12.2
2021/3/17,Sapporo,3.4,6.8
2021/3/18,Sapporo,2.1,3.1
2021/3/19,Sapporo,2,5.1
2021/3/20,Sapporo,2.1,5.8
2021/3/21,Sapporo,3.3,8.1
2021/3/22,Sapporo,5.2,9.4
2021/3/23,Sapporo,5.8,9.5
2021/3/24,Sapporo,10.3,14.9
2021/3/25,Sapporo,9.5,12.5
2021/3/26,Sapporo,5.9,8.8
2021/3/27,Sapporo,6.4,12.7
2021/3/28,Sapporo,8.8,14.2
2021/3/29,Sapporo,11.9,18.3
2021/3/30,Sapporo,10.3,14.1
2021/3/31,Sapporo,8.5,13.6
2021/4/1,Sapporo,7.4,12.3
2021/4/2,Sapporo,8.4,15.1
2021/4/3,Sapporo,9.1,13.6
2021/4/4,Sapporo,6.3,9.4
2021/4/5,Sapporo,5.9,9.7
2021/4/6,Sapporo,5.5,10.1
2021/4/7,Sapporo,6.1,11.7
2021/4/8,Sapporo,2.6,6.7
2021/4/9,Sapporo,2.5,6.5
2021/4/10,Sapporo,7.1,11.9
2021/4/11,Sapporo,8.4,14.3
2021/4/12,Sapporo,10.9,19
2021/4/13,Sapporo,10.3,13.9
2021/4/14,Sapporo,5.4,9.4
2021/4/15,Sapporo,6.6,11.4
2021/4/16,Sapporo,9.2,14.1
2021/4/17,Sapporo,8.7,10.6
2021/4/18,Sapporo,8.1,9.7
2021/4/19,Sapporo,10,15.3
2021/4/20,Sapporo,10.4,18
2021/4/21,Sapporo,7.9,11.4
2021/4/22,Sapporo,7.4,10.2
2021/4/23,Sapporo,9.3,15.2
2021/4/24,Sapporo,11.6,19
2021/4/25,Sapporo,5.5,8.6
2021/4/26,Sapporo,4.6,8.5
2021/4/27,Sapporo,9.4,16.8
2021/4/28,Sapporo,11.8,16.8
2021/4/29,Sapporo,12.8,18.2
2021/4/30,Sapporo,7.7,11.1
2021/5/1,Sapporo,7.2,9.7
2021/5/2,Sapporo,6.1,9.3
2021/5/3,Sapporo,5.6,9.3
2021/5/4,Sapporo,8.5,12.3
2021/5/5,Sapporo,11.9,14.8
2021/5/6,Sapporo,15.8,23.1
2021/5/7,Sapporo,16.2,23.3
2021/5/8,Sapporo,16,21.1
2021/5/9,Sapporo,12.9,17.8
2021/5/10,Sapporo,9,13.5
2021/5/11,Sapporo,8.1,10.9
2021/5/12,Sapporo,10.4,17.8
2021/5/13,Sapporo,13.3,16.5
2021/5/14,Sapporo,13.8,20.3
2021/5/15,Sapporo,15.8,23.2
2021/5/16,Sapporo,13.6,14.8
2021/5/17,Sapporo,15,19.3
2021/5/18,Sapporo,16.4,23.3
2021/5/19,Sapporo,16.5,21.6
2021/5/20,Sapporo,18,24.3
2021/5/21,Sapporo,16.3,18.9
2021/5/22,Sapporo,17.2,20.2
2021/5/23,Sapporo,15.1,19.3
2021/5/24,Sapporo,13.7,15.8
2021/5/25,Sapporo,14.8,19.7
2021/5/26,Sapporo,16.1,22
2021/5/27,Sapporo,14.3,16.5
2021/5/28,Sapporo,13,15.4
2021/5/29,Sapporo,12.8,16.4
2021/5/30,Sapporo,13,16.7
2021/5/31,Sapporo,10.4,14
2021/6/1,Sapporo,13,18.7
2021/6/2,Sapporo,16,23
2021/6/3,Sapporo,19.3,26.1
2021/6/4,Sapporo,16.9,19.5
2021/6/5,Sapporo,18.9,25.7
2021/6/6,Sapporo,20.2,26.4
2021/6/7,Sapporo,18.2,22.5
2021/6/8,Sapporo,17.1,23.7
2021/6/9,Sapporo,17,23.1
2021/6/10,Sapporo,21.2,29.5
2021/6/11,Sapporo,24.3,30.6
2021/6/12,Sapporo,20.7,24.4
2021/6/13,Sapporo,21.5,28.2
2021/6/14,Sapporo,17.1,21.4
2021/6/15,Sapporo,16.8,20.7
2021/6/16,Sapporo,19.1,26.7
2021/6/17,Sapporo,18.6,25.1
2021/6/18,Sapporo,17.4,22
2021/6/19,Sapporo,15.9,19.4
2021/6/20,Sapporo,16.8,21.4
2021/6/21,Sapporo,17.3,21.9
2021/6/22,Sapporo,19.8,26.7
2021/6/23,Sapporo,19.7,26.6
2021/6/24,Sapporo,18.7,21.5
2021/6/25,Sapporo,20.1,24.9
2021/6/26,Sapporo,21.4,28.6
2021/6/27,Sapporo,21.1,28.4
2021/6/28,Sapporo,19.8,23.6
2021/6/29,Sapporo,20.8,25.7
2021/6/30,Sapporo,21.6,27.3
2021/7/1,Sapporo,20.3,23.4
2021/7/2,Sapporo,20.9,24.7
2021/7/3,Sapporo,20.5,26.4
2021/7/4,Sapporo,20.6,26.4
2021/7/5,Sapporo,19.1,21.5
2021/7/6,Sapporo,20.3,23
2021/7/7,Sapporo,19.4,21.5
2021/7/8,Sapporo,21.4,25.7
2021/7/9,Sapporo,20.7,25
2021/7/10,Sapporo,20,24.4
2021/7/11,Sapporo,21.8,26.2
2021/7/12,Sapporo,23.4,27.4
2021/7/13,Sapporo,24,29.3
2021/7/14,Sapporo,22.8,29.7
2021/7/15,Sapporo,23.4,29.9
2021/7/16,Sapporo,25.1,32.3
2021/7/17,Sapporo,26.3,32.4
2021/7/18,Sapporo,27.3,34.3
2021/7/19,Sapporo,27.8,35
2021/7/20,Sapporo,25.6,29.9
2021/7/21,Sapporo,25.5,31.2
2021/7/22,Sapporo,25.1,30.6
2021/7/23,Sapporo,25.7,30.3
2021/7/24,Sapporo,26.9,32.1
2021/7/25,Sapporo,27,32.5
2021/7/26,Sapporo,26.1,31.4
2021/7/27,Sapporo,25.8,31.8
2021/7/28,Sapporo,27.9,35.1
2021/7/29,Sapporo,25.8,30.2
2021/7/30,Sapporo,26.5,31
2021/7/31,Sapporo,27.5,34.7
2021/8/1,Sapporo,28.6,32.6
2021/8/2,Sapporo,26.9,31.3
2021/8/3,Sapporo,27.9,34.4
2021/8/4,Sapporo,26.9,33.1
2021/8/5,Sapporo,28.2,33.4
2021/8/6,Sapporo,29.2,35
2021/8/7,Sapporo,28,31.9
2021/8/8,Sapporo,26.7,29.7
2021/8/9,Sapporo,22.7,26.4
2021/8/10,Sapporo,16.7,18.4
2021/8/11,Sapporo,17.7,23.4
2021/8/12,Sapporo,18.3,23.3
2021/8/13,Sapporo,18.7,23.9
2021/8/14,Sapporo,19.3,23
2021/8/15,Sapporo,19.8,23.1
2021/8/16,Sapporo,19.6,22.6
2021/8/17,Sapporo,19.9,24.2
2021/8/18,Sapporo,17.6,18.9
2021/8/19,Sapporo,19.9,23.7
2021/8/20,Sapporo,22.5,30.3
2021/8/21,Sapporo,23.3,28.9
2021/8/22,Sapporo,21.1,25.6
2021/8/23,Sapporo,22.5,28
2021/8/24,Sapporo,22.4,26.2
2021/8/25,Sapporo,20.6,22
2021/8/26,Sapporo,23.5,28.4
2021/8/27,Sapporo,23.2,26.5
2021/8/28,Sapporo,25.5,30.1
2021/8/29,Sapporo,25.1,30.3
2021/8/30,Sapporo,25.2,30.3
2021/8/31,Sapporo,21.6,24.8
2021/9/1,Sapporo,20.5,25.5
2021/9/2,Sapporo,20.4,24.6
2021/9/3,Sapporo,21,26.6
2021/9/4,Sapporo,20.3,26.3
2021/9/5,Sapporo,20,25.6
2021/9/6,Sapporo,20,24.8
2021/9/7,Sapporo,19.9,25.6
2021/9/8,Sapporo,18.6,19.9
2021/9/9,Sapporo,19.3,22.5
2021/9/10,Sapporo,21.2,25.6
2021/9/11,Sapporo,21.2,26.7
2021/9/12,Sapporo,20.4,26.1
2021/9/13,Sapporo,17.8,20.6
2021/9/14,Sapporo,16.3,21.2
2021/9/15,Sapporo,16.5,21.5
2021/9/16,Sapporo,16.5,21.6
2021/9/17,Sapporo,18,21.9
2021/9/18,Sapporo,18.7,21.1
2021/9/19,Sapporo,19.2,22.9
2021/9/20,Sapporo,17.1,21
2021/9/21,Sapporo,18.7,22.9
2021/9/22,Sapporo,20.9,23.6
2021/9/23,Sapporo,20.4,26.2
2021/9/24,Sapporo,16.1,19.5
2021/9/25,Sapporo,15.5,20.3
2021/9/26,Sapporo,16,21.5
2021/9/27,Sapporo,17,22.2
2021/9/28,Sapporo,17.5,21.3
2021/9/29,Sapporo,19,21.8
2021/9/30,Sapporo,19.3,21.4
2021/10/1,Sapporo,18.7,24.1
2021/10/2,Sapporo,16.8,20.8
2021/10/3,Sapporo,17.9,21.7
2021/10/4,Sapporo,20.7,27.3
2021/10/5,Sapporo,15,17.1
2021/10/6,Sapporo,13.5,17.6
2021/10/7,Sapporo,13,17.9
2021/10/8,Sapporo,14.8,19.6
2021/10/9,Sapporo,15.3,21
2021/10/10,Sapporo,18.3,23.5
2021/10/11,Sapporo,15.5,23.7
2021/10/12,Sapporo,13.3,19.3
2021/10/13,Sapporo,13.3,18.8
2021/10/14,Sapporo,14.8,21.3
2021/10/15,Sapporo,14.5,17.7
2021/10/16,Sapporo,11.6,16.3
2021/10/17,Sapporo,7.2,9.4
2021/10/18,Sapporo,7.4,11.3
2021/10/19,Sapporo,10.1,15.9
2021/10/20,Sapporo,8.9,9.9
2021/10/21,Sapporo,7.2,9.8
2021/10/22,Sapporo,7.3,10.6
2021/10/23,Sapporo,6.8,10.8
2021/10/24,Sapporo,10.3,18.3
2021/10/25,Sapporo,11.2,17.7
2021/10/26,Sapporo,11.7,16.8
2021/10/27,Sapporo,13.1,17.1
2021/10/28,Sapporo,11,14.2
2021/10/29,Sapporo,10.6,11.6
2021/10/30,Sapporo,8.6,13.9
2021/10/31,Sapporo,10.1,15
2021/11/1,Sapporo,10.1,14.4
2021/11/2,Sapporo,8.5,10.1
2021/11/3,Sapporo,9.4,12.8
2021/11/4,Sapporo,10.2,15.2
2021/11/5,Sapporo,10,14.1
2021/11/6,Sapporo,8.8,13.3
2021/11/7,Sapporo,7.5,10.5
2021/11/8,Sapporo,10,15.2
2021/11/9,Sapporo,13.6,15.3
2021/11/10,Sapporo,11.2,14
2021/11/11,Sapporo,8.9,10.9
2021/11/12,Sapporo,8.7,12.4
2021/11/13,Sapporo,7.8,10.5
2021/11/14,Sapporo,9.5,13.1
2021/11/15,Sapporo,6.5,9.6
2021/11/16,Sapporo,5.5,6.9
2021/11/17,Sapporo,6.1,9
2021/11/18,Sapporo,7.9,12.3
2021/11/19,Sapporo,8.1,14
2021/11/20,Sapporo,5.4,7.6
2021/11/21,Sapporo,4.5,6.6
2021/11/22,Sapporo,9.7,13.6
2021/11/23,Sapporo,4.3,10.4
2021/11/24,Sapporo,1.9,3.5
2021/11/25,Sapporo,1.8,3.3
2021/11/26,Sapporo,2.7,5.9
2021/11/27,Sapporo,2.9,4.7
2021/11/28,Sapporo,3.4,7.9
2021/11/29,Sapporo,6.6,11.8
2021/11/30,Sapporo,8.6,11.5
2021/12/1,Sapporo,8.7,14.6
2021/12/2,Sapporo,-0.8,1.2
2021/12/3,Sapporo,5.2,9.7
2021/12/4,Sapporo,0.8,4.2
2021/12/5,Sapporo,-0.5,1.5
2021/12/6,Sapporo,3.4,8.2
2021/12/7,Sapporo,5.9,9
2021/12/8,Sapporo,3,6.2
2021/12/9,Sapporo,2.4,7.9
2021/12/10,Sapporo,3.7,9.3
2021/12/11,Sapporo,5.4,9.3
2021/12/12,Sapporo,4.4,8.1
2021/12/13,Sapporo,-1,1
2021/12/14,Sapporo,2.1,4.5
2021/12/15,Sapporo,3,4.6
2021/12/16,Sapporo,1.5,3.5
2021/12/17,Sapporo,-1,0.6
2021/12/18,Sapporo,-6.2,-4
2021/12/19,Sapporo,-4.5,-1.1
2021/12/20,Sapporo,-1.8,0.4
2021/12/21,Sapporo,0.5,4.1
2021/12/22,Sapporo,-2.8,2.4
2021/12/23,Sapporo,-3.2,-0.6
2021/12/24,Sapporo,-4.9,-2.5
2021/12/25,Sapporo,-6.4,-3.7
2021/12/26,Sapporo,-7.1,-4
2021/12/27,Sapporo,-6.2,-3.5
2021/12/28,Sapporo,-4.9,-1.9
2021/12/29,Sapporo,-2.9,0.3
2021/12/30,Sapporo,-3.3,0.2
2021/12/31,Sapporo,-7.2,-4.8
2022/1/1,Sapporo,-7.7,-2.3
2022/1/2,Sapporo,-3.8,1.7
2022/1/3,Sapporo,-6.9,-5.1
2022/1/4,Sapporo,-6.3,-3.3
2022/1/5,Sapporo,-2.6,-0.4
2022/1/6,Sapporo,-5.2,-2.3
2022/1/7,Sapporo,-5.4,-2.9
2022/1/8,Sapporo,-3.2,0.2
2022/1/9,Sapporo,-1.6,1.7
2022/1/10,Sapporo,-3.8,-0.1
2022/1/11,Sapporo,-1.3,1.7
2022/1/12,Sapporo,1,2.5
2022/1/13,Sapporo,0.4,1.7
2022/1/14,Sapporo,-0.2,0.7
2022/1/15,Sapporo,0.9,2.3
2022/1/16,Sapporo,0,2.2
2022/1/17,Sapporo,-0.1,2.8
2022/1/18,Sapporo,-2.9,0.2
2022/1/19,Sapporo,-2.8,0.8
2022/1/20,Sapporo,-5.2,-1.5
2022/1/21,Sapporo,-3.8,-0.2
2022/1/22,Sapporo,-3.2,-2.2
2022/1/23,Sapporo,-3.7,0.1
2022/1/24,Sapporo,-3.3,-0.8
2022/1/25,Sapporo,-3.3,-0.9
2022/1/26,Sapporo,-0.6,2.2
2022/1/27,Sapporo,-1.3,1.6
2022/1/28,Sapporo,-3.8,0.2
2022/1/29,Sapporo,-5.5,-3.9
2022/1/30,Sapporo,-7.3,-4.9
2022/1/31,Sapporo,-7.8,-5.9
2022/2/1,Sapporo,-3.6,-0.6
2022/2/2,Sapporo,-2.4,0.5
2022/2/3,Sapporo,-3.5,0.9
2022/2/4,Sapporo,-4.2,-0.4
2022/2/5,Sapporo,-4.9,-1.6
2022/2/6,Sapporo,-4.1,-1.2
2022/2/7,Sapporo,-2.6,0.9
2022/2/8,Sapporo,-3.9,-0.7
2022/2/9,Sapporo,-2.7,0.1
2022/2/10,Sapporo,-4.3,0
2022/2/11,Sapporo,-3.2,0.5
2022/2/12,Sapporo,-2.5,1.1
2022/2/13,Sapporo,-1,1.5
2022/2/14,Sapporo,-2,0.9
2022/2/15,Sapporo,-4.1,0.2
2022/2/16,Sapporo,-2.3,2
2022/2/17,Sapporo,-1.8,1.2
2022/2/18,Sapporo,-2.9,-0.1
2022/2/19,Sapporo,-1.8,2.1
2022/2/20,Sapporo,-0.6,2.6
2022/2/21,Sapporo,-2.3,0.3
2022/2/22,Sapporo,-2.4,-0.9
2022/2/23,Sapporo,-2.5,-0.2
2022/2/24,Sapporo,-1.5,1.6
2022/2/25,Sapporo,0.4,1.9
2022/2/26,Sapporo,3.9,8
2022/2/27,Sapporo,1.5,4.5
2022/2/28,Sapporo,-0.4,2.1
2022/3/1,Sapporo,0.5,4.2
2022/3/2,Sapporo,0,2.7
2022/3/3,Sapporo,-0.7,1.8
2022/3/4,Sapporo,0.6,4
2022/3/5,Sapporo,0.9,3.1
2022/3/6,Sapporo,0.9,3.8
2022/3/7,Sapporo,1.3,3.4
2022/3/8,Sapporo,1.3,3.4
2022/3/9,Sapporo,1.3,4.7
2022/3/10,Sapporo,3.1,8.1
2022/3/11,Sapporo,4.1,6.2
2022/3/12,Sapporo,3.1,4.8
2022/3/13,Sapporo,2.6,6.9
2022/3/14,Sapporo,3.8,6.7
2022/3/15,Sapporo,1.1,2.5
2022/3/16,Sapporo,2.8,6.6
2022/3/17,Sapporo,1.6,4.3
2022/3/18,Sapporo,0.9,4.2
2022/3/19,Sapporo,0.9,4
2022/3/20,Sapporo,0.7,2.7
2022/3/21,Sapporo,0.7,4.8
2022/3/22,Sapporo,1.8,4.8
2022/3/23,Sapporo,3.2,7.2
2022/3/24,Sapporo,4.1,7.2
2022/3/25,Sapporo,5.3,9.1
2022/3/26,Sapporo,5.7,7.8
2022/3/27,Sapporo,7.2,11.8
2022/3/28,Sapporo,5.1,6.7
2022/3/29,Sapporo,6.9,13.1
2022/3/30,Sapporo,4.8,10.4
2022/3/31,Sapporo,3.7,8.4
2022/4/1,Sapporo,1.2,4.6
2022/4/2,Sapporo,5,9.3
2022/4/3,Sapporo,8,12.2
2022/4/4,Sapporo,8.7,14.2
2022/4/5,Sapporo,9.2,16.7
2022/4/6,Sapporo,5.1,7.6
2022/4/7,Sapporo,5.1,9.2
2022/4/8,Sapporo,5.1,9.3
2022/4/9,Sapporo,8.5,12.9
2022/4/10,Sapporo,10,15.8
2022/4/11,Sapporo,11.8,19.9
2022/4/12,Sapporo,11.8,21.2
2022/4/13,Sapporo,6.4,8.5
2022/4/14,Sapporo,6.2,10.9
2022/4/15,Sapporo,6.2,11.4
2022/4/16,Sapporo,7.7,12.3
2022/4/17,Sapporo,9.5,15.3
2022/4/18,Sapporo,8.4,12.5
2022/4/19,Sapporo,8.7,13.5
2022/4/20,Sapporo,11.3,18.9
2022/4/21,Sapporo,15,23.2
2022/4/22,Sapporo,14.8,21.5
2022/4/23,Sapporo,11.1,15.1
2022/4/24,Sapporo,10.9,16.7
2022/4/25,Sapporo,12,17.1
2022/4/26,Sapporo,13.7,17.7
2022/4/27,Sapporo,12.2,16.6
2022/4/28,Sapporo,10.4,13
2022/4/29,Sapporo,9.3,12.4
2022/4/30,Sapporo,11,17
2022/5/1,Sapporo,8.3,11.2
2022/5/2,Sapporo,9.2,13.3
2022/5/3,Sapporo,9.6,13.9
2022/5/4,Sapporo,9.6,14.6
2022/5/5,Sapporo,12.1,18.7
2022/5/6,Sapporo,18.9,27.4
2022/5/7,Sapporo,15.9,23.7
2022/5/8,Sapporo,11.2,15.6
2022/5/9,Sapporo,13.9,18.6
2022/5/10,Sapporo,16.6,24.8
2022/5/11,Sapporo,18.8,27
2022/5/12,Sapporo,17.4,26.2
2022/5/13,Sapporo,15,19.7
2022/5/14,Sapporo,14.9,22.2
2022/5/15,Sapporo,13.1,18.6
2022/5/16,Sapporo,14.9,21.6
2022/5/17,Sapporo,16.1,24.4
2022/5/18,Sapporo,17.5,23.5
2022/5/19,Sapporo,16,21.3
2022/5/20,Sapporo,17.1,21.4
2022/5/21,Sapporo,18.6,24
2022/5/22,Sapporo,18.3,22.7
2022/5/23,Sapporo,15,21.7
2022/5/24,Sapporo,13.6,20.6
2022/5/25,Sapporo,20.4,27
2022/5/26,Sapporo,20.6,27.9
2022/5/27,Sapporo,16.5,18
2022/5/28,Sapporo,14.2,16.8
2022/5/29,Sapporo,12.4,14.7
2022/5/30,Sapporo,15.6,22.6
2022/5/31,Sapporo,11.7,14.5
2022/6/1,Sapporo,12.7,15.9
2022/6/2,Sapporo,13.7,17.8
2022/6/3,Sapporo,12.7,15.2
2022/6/4,Sapporo,11.6,15
2022/6/5,Sapporo,12.2,15.5
2022/6/6,Sapporo,14.1,18.8
2022/6/7,Sapporo,14.4,19
2022/6/8,Sapporo,13.6,18
2022/6/9,Sapporo,14.6,20.9
2022/6/10,Sapporo,17.3,21.7
2022/6/11,Sapporo,15.7,21.4
2022/6/12,Sapporo,13.5,16.4
2022/6/13,Sapporo,16.1,19.5
2022/6/14,Sapporo,15.5,20.6
2022/6/15,Sapporo,15.3,19.6
2022/6/16,Sapporo,16.5,20.7
2022/6/17,Sapporo,16.1,18.5
2022/6/18,Sapporo,20.1,25.7
2022/6/19,Sapporo,20.8,24.3
2022/6/20,Sapporo,18.1,23.6
2022/6/21,Sapporo,18,23
2022/6/22,Sapporo,19.9,25.1
2022/6/23,Sapporo,17,19
2022/6/24,Sapporo,18.7,22.1
2022/6/25,Sapporo,24,30.6
2022/6/26,Sapporo,24,28.1
2022/6/27,Sapporo,20.1,24.1
2022/6/28,Sapporo,19.1,22.9
2022/6/29,Sapporo,19.3,22
2022/6/30,Sapporo,19.7,24.5
2022/7/1,Sapporo,20.4,24.5
2022/7/2,Sapporo,21.5,24.9
2022/7/3,Sapporo,25.9,32
2022/7/4,Sapporo,24.8,31.5
2022/7/5,Sapporo,23.6,27.5
2022/7/6,Sapporo,24.8,30.8
2022/7/7,Sapporo,25,30.4
2022/7/8,Sapporo,23.2,27.2
2022/7/9,Sapporo,24.2,29.8
2022/7/10,Sapporo,24.8,30
2022/7/11,Sapporo,24.3,29
2022/7/12,Sapporo,24.4,27.8
2022/7/13,Sapporo,23.8,27.4
2022/7/14,Sapporo,22.9,26.4
2022/7/15,Sapporo,21.2,23.5
2022/7/16,Sapporo,20.3,21.8
2022/7/17,Sapporo,20.3,23.5
2022/7/18,Sapporo,19.8,21.4
2022/7/19,Sapporo,23.2,28.9
2022/7/20,Sapporo,22.9,27.2
2022/7/21,Sapporo,21.8,25.8
2022/7/22,Sapporo,22,26.7
2022/7/23,Sapporo,21.2,24.2
2022/7/24,Sapporo,20.9,23.5
2022/7/25,Sapporo,21.2,23.7
2022/7/26,Sapporo,23.2,27.8
2022/7/27,Sapporo,24.1,28.9
2022/7/28,Sapporo,23.6,26.5
2022/7/29,Sapporo,24.3,28.9
2022/7/30,Sapporo,25.3,30.8
2022/7/31,Sapporo,26,32.9
2022/8/1,Sapporo,22.8,27.1
2022/8/2,Sapporo,22.9,26.6
2022/8/3,Sapporo,23.3,26.9
2022/8/4,Sapporo,23.1,28
2022/8/5,Sapporo,21.7,25.8
2022/8/6,Sapporo,21.8,25.4
2022/8/7,Sapporo,22.7,26
2022/8/8,Sapporo,24.2,27.8
2022/8/9,Sapporo,24.9,30.5
2022/8/10,Sapporo,23.9,27.8
2022/8/11,Sapporo,23.8,29.4
2022/8/12,Sapporo,24.9,29.1
2022/8/13,Sapporo,24.8,28.8
2022/8/14,Sapporo,23.4,26.1
2022/8/15,Sapporo,22.6,28.2
2022/8/16,Sapporo,21.6,25.4
2022/8/17,Sapporo,23.2,27
2022/8/18,Sapporo,21.3,22.8
2022/8/19,Sapporo,23.4,27.6
2022/8/20,Sapporo,21.9,24.9
2022/8/21,Sapporo,22.9,29.2
2022/8/22,Sapporo,23.1,29.3
2022/8/23,Sapporo,24.3,28.6
2022/8/24,Sapporo,21.9,25.8
2022/8/25,Sapporo,21.7,27
2022/8/26,Sapporo,22,26.4
2022/8/27,Sapporo,22.4,25.7
2022/8/28,Sapporo,22.4,26.3
2022/8/29,Sapporo,21.1,25.1
2022/8/30,Sapporo,21.4,24.2
2022/8/31,Sapporo,19.3,20.9
2022/9/1,Sapporo,20.7,23.8
2022/9/2,Sapporo,20.2,23.8
2022/9/3,Sapporo,18.8,23.9
2022/9/4,Sapporo,20.5,26.1
2022/9/5,Sapporo,20.9,22.1
2022/9/6,Sapporo,22.6,24.5
2022/9/7,Sapporo,24.4,28.5
2022/9/8,Sapporo,21.3,26.1
2022/9/9,Sapporo,21.7,30
2022/9/10,Sapporo,20.1,25
2022/9/11,Sapporo,20,26
2022/9/12,Sapporo,21.8,26.1
2022/9/13,Sapporo,23.2,27.5
2022/9/14,Sapporo,17.6,20.2
2022/9/15,Sapporo,18.5,25.8
2022/9/16,Sapporo,19.7,23.2
2022/9/17,Sapporo,22.4,25.7
2022/9/18,Sapporo,22.4,23.5
2022/9/19,Sapporo,19.8,24.8
2022/9/20,Sapporo,14.7,16.6
2022/9/21,Sapporo,14.7,18.7
2022/9/22,Sapporo,16.1,21.8
2022/9/23,Sapporo,18.2,20.3
2022/9/24,Sapporo,20.1,22.2
2022/9/25,Sapporo,19,23.4
2022/9/26,Sapporo,18.7,24.2
2022/9/27,Sapporo,17.9,24.8
2022/9/28,Sapporo,18.7,25.8
2022/9/29,Sapporo,17.7,22.7
2022/9/30,Sapporo,20.1,25.8
2022/10/1,Sapporo,21.9,29.7
2022/10/2,Sapporo,18.9,23.3
2022/10/3,Sapporo,19.5,21.6
2022/10/4,Sapporo,16.2,22.1
2022/10/5,Sapporo,9.9,13.6
2022/10/6,Sapporo,9.9,14.8
2022/10/7,Sapporo,9.6,14.2
2022/10/8,Sapporo,11.3,15.6
2022/10/9,Sapporo,12.3,17.1
2022/10/10,Sapporo,14.2,15.7
2022/10/11,Sapporo,15,18.3
2022/10/12,Sapporo,13.4,17.4
2022/10/13,Sapporo,11.9,18.6
2022/10/14,Sapporo,13.7,21.1
2022/10/15,Sapporo,15.9,20.9
2022/10/16,Sapporo,15.8,20.1
2022/10/17,Sapporo,13.4,20.5
2022/10/18,Sapporo,9,12.2
2022/10/19,Sapporo,9.8,14.1
2022/10/20,Sapporo,12.6,18
2022/10/21,Sapporo,14.9,19.4
2022/10/22,Sapporo,16.4,22.1
2022/10/23,Sapporo,10,13.4
2022/10/24,Sapporo,6.2,9.3
2022/10/25,Sapporo,6.2,11.9
2022/10/26,Sapporo,6.7,13.7
2022/10/27,Sapporo,10.2,15
2022/10/28,Sapporo,13,17.4
2022/10/29,Sapporo,11.6,15.1
2022/10/30,Sapporo,10.7,14.5
2022/10/31,Sapporo,10.1,15.7
2022/11/1,Sapporo,11.9,14.7
2022/11/2,Sapporo,10.7,13.3
2022/11/3,Sapporo,7.8,10.2
2022/11/4,Sapporo,6.3,9.3
2022/11/5,Sapporo,6.2,9.9
2022/11/6,Sapporo,6.6,11.8
2022/11/7,Sapporo,6,11.4
2022/11/8,Sapporo,6.6,10.2
2022/11/9,Sapporo,9.9,13.2
2022/11/10,Sapporo,9.7,14.2
2022/11/11,Sapporo,6.8,10.8
2022/11/12,Sapporo,10.7,17.1
2022/11/13,Sapporo,11.9,15.6
2022/11/14,Sapporo,5.2,6.8
2022/11/15,Sapporo,5.2,9.1
2022/11/16,Sapporo,3.3,6.1
2022/11/17,Sapporo,4.6,7.7
2022/11/18,Sapporo,5.6,9.7
2022/11/19,Sapporo,6.2,9.1
2022/11/20,Sapporo,8,10.5
2022/11/21,Sapporo,9.9,11.9
2022/11/22,Sapporo,5.3,9.8
2022/11/23,Sapporo,4.9,7.7
2022/11/24,Sapporo,6.3,10
2022/11/25,Sapporo,7.4,10.5
2022/11/26,Sapporo,10.1,14.6
2022/11/27,Sapporo,3.5,4.9
2022/11/28,Sapporo,4.9,6.4
2022/11/29,Sapporo,10.1,13.5
2022/11/30,Sapporo,0.3,6.1
2022/12/1,Sapporo,-4.7,-3.5
2022/12/2,Sapporo,-3.5,-0.5
2022/12/3,Sapporo,0.4,3
2022/12/4,Sapporo,-2.3,1.4
2022/12/5,Sapporo,-3.5,-1.6
2022/12/6,Sapporo,-0.1,3.7
2022/12/7,Sapporo,0.3,3.6
2022/12/8,Sapporo,-1.1,1.6
2022/12/9,Sapporo,-0.3,1.4
2022/12/10,Sapporo,0.6,3.1
2022/12/11,Sapporo,-0.6,2
2022/12/12,Sapporo,-1.3,0.5
2022/12/13,Sapporo,3.9,7.7
2022/12/14,Sapporo,-3.7,1.4
2022/12/15,Sapporo,-5,-3.3
2022/12/16,Sapporo,-5,-2.9
2022/12/17,Sapporo,-3.5,-0.5
2022/12/18,Sapporo,-5,-1.4
2022/12/19,Sapporo,-6.8,-3.8
2022/12/20,Sapporo,-4.7,-0.3
2022/12/21,Sapporo,-2,0.3
2022/12/22,Sapporo,-0.7,2.8
2022/12/23,Sapporo,0.8,2.1
2022/12/24,Sapporo,2.6,4
2022/12/25,Sapporo,1.7,3.4
2022/12/26,Sapporo,3.1,5.5
